studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 157|COMP:0000019,Above ground dry biomass - g|day 172|COMP:0000020,Above ground dry biomass - g|day 192|COMP:0000021,Above ground dry biomass - g|day 214|COMP:0000022,Ear emergence|day 164|COMP:0000014,Ear emergence|day 171|COMP:0000015,Grain weight - g|day 221|COMP:0000029,Grain yield - g/m2|CO_350:0000260,Lodging severity - 0-9 Rating|day 181|COMP:0000016,Lodging severity - 0-9 Rating|day 186|COMP:0000017,Lodging severity - 0-9 Rating|day 221|COMP:0000018,Oat maturity - %|day 191|COMP:0000011,Oat maturity - %|day 200|COMP:0000012,Oat maturity - %|day 206|COMP:0000013,Pea above ground dry biomass - g|day 157|COMP:0000031,Pea above ground dry biomass - g|day 172|COMP:0000032,Pea above ground dry biomass - g|day 192|COMP:0000033,Pea above ground dry biomass - g|day 214|COMP:0000034,Pea flowering - y/n|day 164|COMP:0000035,Pea flowering - y/n|day 171|COMP:0000036,Pea fruiting - y/n|day 171|COMP:0000037,Pea grain weight - g|day 221|COMP:0000038,Pea grain yield - g/m2|COMP:0000049,Pea maturity - %|day 191|COMP:0000046,Pea maturity - %|day 200|COMP:0000047,Pea maturity - %|day 206|COMP:0000048,Pea plant establishment - plants/m2|day 153|COMP:0000045,Pea plant height - cm|day 164|COMP:0000040,Pea plant height - cm|day 180|COMP:0000041,Pea plant height - cm|day 186|COMP:0000042,Pea plant height - cm|day 200|COMP:0000043,Pea plant height - cm|day 208|COMP:0000044,Plant establishment - plants/m2|day 153|COMP:0000028,Plant height - cm|day 164|COMP:0000023,Plant height - cm|day 180|COMP:0000024,Plant height - cm|day 186|COMP:0000025,Plant height - cm|day 200|COMP:0000026,Plant height - cm|day 208|COMP:0000027,notes,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_AUSTRIAN FIELD PEAS,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_DS Admiral,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Frostmaster Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Icicle Winter Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Maxum,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Dawn,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Victory,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP140510Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150231Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150412G,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Organic 4010,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_delta field pea
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",subplot,701477,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_89_subplot_1,1,4,89,5,12,test,,,,,79.1,,,,,,,,,,,,,,157.3,,,,,,,,,47.61904762,53,90,50,36,43,373.015873,59,60,40,13,27,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",subplot,701478,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_89_subplot_2,1,4,89,5,12,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555556,63,98,90,49,30,230.1587302,60,56,30,10,10,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",subplot,701479,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_89_subplot_3,1,4,89,5,12,test,,,25.8,,,,,,,,,,,,,,49.7,,,,,,,,,,,23.80952381,52,95,90,66,75,111.1111111,51,62,40,10,5,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202018,IL17-1253,17-1253,subplot,701507,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_8_subplot_1,1,1,8,1,8,check,,25.2,,,,,,,,,,,,,,34,,,,,,,,,,,,63.49206349,45,70,70,70,65,214.2857143,40,70,65,71,67,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202018,IL17-1253,17-1253,subplot,701508,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_8_subplot_2,1,1,8,1,8,check,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36507937,40,67,60,67,69,119.047619,40,70,65,71,71,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",202018,IL17-1253,17-1253,subplot,701509,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_8_subplot_3,1,1,8,1,8,check,,,,62.2,,,,,,,,,,,,,,85.1,,,,,,,,,,39.68253968,55,78,80,80,77,166.6666667,40,68,75,74,73,,,1,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",88062,CORRAL,"Corral,CV-378,IL00-7267,IL007267",plot,548241,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_9,1,1,9,1,9,test,,,,,,0,1,0.7,0.308641975,8,4,9,0,40,90,,,,,0,1,0,261.1,115.1234568,0,50,90,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531141,SD190992,,plot,548273,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_90,1,4,90,5,11,test,,,,,,0,1,150.3,66.26984127,0,0,0,0,40,90,,,,,0,1,1,289.4,127.6014109,4,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531141,SD190992,,subplot,701480,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_90_subplot_1,1,4,90,5,11,test,,,,,97.6,,,,,,,,,,,,,,157.3,,,,,,,,,55.55555556,48,85,85,82,81,103.1746032,52,75,70,85,93,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531141,SD190992,,subplot,701481,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_90_subplot_2,1,4,90,5,11,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,47,80,70,82,80,119.047619,53,90,90,91,89,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531141,SD190992,,subplot,701482,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_90_subplot_3,1,4,90,5,11,test,,,60.7,,,,,,,,,,,,,,48.2,,,,,,,,,,,39.68253968,41,70,75,64,65,230.1587302,39,65,80,75,73,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97779,OGLE,"03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",plot,548249,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_91,1,4,91,5,10,test,,,,,,1,1,342.9,151.1904762,0,0,0,15,50,90,,,,,1,1,1,197,86.86067019,10,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97779,OGLE,"03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",subplot,701360,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_91_subplot_1,1,4,91,5,10,test,,,83.5,,,,,,,,,,,,,,45.1,,,,,,,,,,,63.49206349,40,71,60,51,69,269.8412698,53,90,100,84,79,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97779,OGLE,"03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",subplot,701361,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_91_subplot_2,1,4,91,5,10,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61904762,39,60,55,58,58,253.968254,52,85,100,100,100,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97779,OGLE,"03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678",subplot,701362,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_91_subplot_3,1,4,91,5,10,test,,,,71,,,,,,,,,,,,,,119,,,,,,,,,,63.49206349,37,60,65,60,61,126.984127,45,90,95,84,97,,,,,,,1,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",101253,GOLIATH,Goliath,plot,548291,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_92,1,4,92,5,9,test,,,,,,0,1,235.9,104.0123457,1,0,,,60,80,,,,,0,0,0,206.2,90.91710758,0,10,40,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",101253,GOLIATH,Goliath,subplot,701399,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_92_subplot_1,1,4,92,5,9,test,,,,,167.5,,,,,,,,,,,,,,35.8,,,,,,,,,23.80952381,38,80,90,79,96,150.7936508,52,100,105,100,103,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",101253,GOLIATH,Goliath,subplot,701400,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_92_subplot_2,1,4,92,5,9,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,47,100,125,50,64,126.984127,59,110,80,62,83,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",101253,GOLIATH,Goliath,subplot,701401,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_92_subplot_3,1,4,92,5,9,test,,,78,,,,,,,,,,,,,,4.7,,,,,,,,,,,31.74603175,32,90,105,81,85,190.4761905,55,100,105,108,110,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,plot,548202,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_93,1,4,93,5,8,test,,,,,,1,1,401.5,177.0282187,2,0,0,55,90,95,,,,,1,1,1,290.3,127.9982363,40,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,subplot,701453,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_93_subplot_1,1,4,93,5,8,test,,44.2,,,,,,,,,,,,,,24,,,,,,,,,,,,71.42857143,49,70,75,45,71,158.7301587,52,100,90,82,84,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,subplot,701454,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_93_subplot_2,1,4,93,5,8,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,56,70,80,72,87,206.3492063,62,115,130,107,105,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531140,SD190850,,subplot,701455,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_93_subplot_3,1,4,93,5,8,test,,,,,94.3,,,,,,,,,,,,,,15.6,,,,,,,,,31.74603175,46,70,80,70,69,166.6666667,59,100,110,103,101,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",plot,548252,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_94,1,4,94,5,7,test,,,,,,1,1,347,152.9982363,0,0,0,70,95,95,,,,,1,1,1,174.1,76.76366843,50,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",subplot,701462,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_94_subplot_1,1,4,94,5,7,test,,,48.1,,,,,,,,,,,,,,61.3,,,,,,,,,,,63.49206349,51,75,80,65,68,190.4761905,56,90,90,78,79,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",subplot,701463,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_94_subplot_2,1,4,94,5,7,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36507937,46,62,65,62,63,380.952381,57,85,90,91,83,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",87218,SPURS,"IL 95-1241,IL95-1241,IL951241,Spurs",subplot,701464,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_94_subplot_3,1,4,94,5,7,test,,,,86.3,,,,,,,,,,,,,,124.1,,,,,,,,,,47.61904762,44,60,60,57,56,373.015873,50,85,80,94,85,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,plot,548248,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_95,1,4,95,5,6,test,,,,,,1,1,127.8,56.34920635,5,4,8,,80,90,,,,,0,1,0,233.5,102.9541446,0,75,90,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,subplot,701255,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_95_subplot_1,1,4,95,5,6,test,,,,,68.7,,,,,,,,,,,,,,122.8,,,,,,,,,79.36507937,54,81,80,70,66,253.968254,60,93,20,5,14,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,subplot,701256,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_95_subplot_2,1,4,95,5,6,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80952381,62,99,90,60,53,238.0952381,64,83,35,20,11,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531142,SD191467,,subplot,701257,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_95_subplot_3,1,4,95,5,6,test,,36.9,,,,,,,,,,,,,,12.5,,,,,,,,,,,,55.55555556,58,105,120,63,57,269.8412698,56,74,60,10,12,,,,1,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",plot,548290,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_96,1,4,96,5,5,test,,,,,,1,1,241.7,106.5696649,0,0,0,50,90,100,,,,,1,1,1,264.7,116.7107584,5,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",subplot,701417,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_96_subplot_1,1,4,96,5,5,test,,,,82.5,,,,,,,,,,,,,,106.2,,,,,,,,,,23.80952381,50,75,80,79,82,142.8571429,52,75,75,68,78,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",subplot,701418,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_96_subplot_2,1,4,96,5,5,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.68253968,53,75,75,83,84,214.2857143,59,80,85,81,83,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",subplot,701419,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_96_subplot_3,1,4,96,5,5,test,,,55.1,,,,,,,,,,,,,,67.8,,,,,,,,,,,63.49206349,47,75,75,73,73,206.3492063,53,75,80,70,78,,,,,,,,,1,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",plot,548204,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_97,1,4,97,5,4,test,,,,,,0,1,332.3,146.5167549,0,0,0,0,70,85,,,,,1,1,1,221.2,97.5308642,40,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",subplot,701225,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_97_subplot_1,1,4,97,5,4,test,,,,,171.2,,,,,,,,,,,,,,87.1,,,,,,,,,87.3015873,50,65,60,62,61,126.984127,57,93,95,86,87,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",subplot,701226,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_97_subplot_2,1,4,97,5,4,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.68253968,50,60,65,62,73,222.2222222,55,95,100,97,94,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",subplot,701227,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_97_subplot_3,1,4,97,5,4,test,,40,,,,,,,,,,,,,,19.5,,,,,,,,,,,,47.61904762,44,65,70,64,64,317.4603175,57,90,90,89,84,,,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201413,WI_X10642-3,"WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",plot,548237,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_98,1,4,98,5,3,test,,,,,,1,1,231.6,102.1164021,,0,0,30,90,95,,,,,1,1,1,162.2,71.51675485,5,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,,1
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201413,WI_X10642-3,"WI X10642-3,WI-X10642-3,WIX10642-3,X10642-3",subplot,701492,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_98_subplot_1,1,4,98,5,3,test,,31.6,,,,,,,,,,,,,,17.6,,,,,,,,,,,,47.61904762,50,60,60,60,62,119.047619,49,85,80,76,78,,,,,,,,,,,,,1
