"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530689","IL21-7822","","subplot","736647","B4I_2025_AL_1346_subplot_1","1","1","1346","9","26","test","","","","","","","","3","","10","34","8","","20","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530689","IL21-7822","","subplot","736648","B4I_2025_AL_1346_subplot_2","1","1","1346","9","26","test","","","","","","","","2","","13","38","10","","21","68",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","530689","IL21-7822","","subplot","736649","B4I_2025_AL_1346_subplot_3","1","1","1346","9","26","test","","","","","","","","4","","13","59","11","","25","81",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705031","IL23-1663","IL23-1663","plot","733879","B4I_2025_AL_1347","1","1","1347","9","27","test","","733450","NDP250027G","","119","5","115","2","10","10","51","14","21","21","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705031","IL23-1663","IL23-1663","subplot","735918","B4I_2025_AL_1347_subplot_1","1","1","1347","9","27","test","","","","","","","","4","","16","40","9","","21","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705031","IL23-1663","IL23-1663","subplot","735919","B4I_2025_AL_1347_subplot_2","1","1","1347","9","27","test","","","","","","","","9","","13","45","17","","18","72",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705031","IL23-1663","IL23-1663","subplot","735920","B4I_2025_AL_1347_subplot_3","1","1","1347","9","27","test","","","","","","","","2","","10","51","14","","21","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704664","IL23-2963","IL23-2963","plot","733809","B4I_2025_AL_1348","1","1","1348","9","28","test","","733326","NDP250081Y","","122","4","115","5","11","11","54","16","20","20","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704664","IL23-2963","IL23-2963","subplot","736350","B4I_2025_AL_1348_subplot_1","1","1","1348","9","28","test","","","","","","","","6","","16","49","10","","19","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704664","IL23-2963","IL23-2963","subplot","736351","B4I_2025_AL_1348_subplot_2","1","1","1348","9","28","test","","","","","","","","3","","12","47","7","","20","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704664","IL23-2963","IL23-2963","subplot","736352","B4I_2025_AL_1348_subplot_3","1","1","1348","9","28","test","","","","","","","","5","","11","54","16","","20","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543821","IL22-3146","","plot","733543","B4I_2025_AL_1349","1","1","1349","9","29","test","","733419","NDP250043Y","","122","5","115","3","15","15","37","11","21","21","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543821","IL22-3146","","subplot","735540","B4I_2025_AL_1349_subplot_1","1","1","1349","9","29","test","","","","","","","","3","","16","50","9","","21","90",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543821","IL22-3146","","subplot","735541","B4I_2025_AL_1349_subplot_2","1","1","1349","9","29","test","","","","","","","","2","","14","40","11","","20","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543821","IL22-3146","","subplot","735542","B4I_2025_AL_1349_subplot_3","1","1","1349","9","29","test","","","","","","","","3","","15","37","11","","21","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704730","IL23-4543","IL23-4543","plot","733660","B4I_2025_AL_1350","1","1","1350","9","30","test","","733461","NDP170001G","","119","2","115","4","16","16","53","8","19","19","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704730","IL23-4543","IL23-4543","subplot","736467","B4I_2025_AL_1350_subplot_1","1","1","1350","9","30","test","","","","","","","","5","","7","44","13","","17","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704730","IL23-4543","IL23-4543","subplot","736468","B4I_2025_AL_1350_subplot_2","1","1","1350","9","30","test","","","","","","","","4","","15","51","10","","20","77",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704730","IL23-4543","IL23-4543","subplot","736469","B4I_2025_AL_1350_subplot_3","1","1","1350","9","30","test","","","","","","","","4","","16","53","8","","19","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","plot","733587","B4I_2025_AL_1351","1","1","1351","9","31","test","","733464","NDP250118G","","122","7","115","4","18","18","48","11","23","23","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","subplot","735657","B4I_2025_AL_1351_subplot_1","1","1","1351","9","31","test","","","","","","","","4","","11","52","12","","22","83",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","subplot","735658","B4I_2025_AL_1351_subplot_2","1","1","1351","9","31","test","","","","","","","","4","","13","45","11","","21","73",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704842","IL23-1669","IL23-1669","subplot","735659","B4I_2025_AL_1351_subplot_3","1","1","1351","9","31","test","","","","","","","","4","","18","48","11","","23","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","plot","733557","B4I_2025_AL_1352","1","1","1352","9","32","test","","733414","NDP170273Y","","119","7","115","6","16","16","45","12","24","24","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","subplot","736632","B4I_2025_AL_1352_subplot_1","1","1","1352","9","32","test","","","","","","","","4","","15","49","10","","21","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","subplot","736633","B4I_2025_AL_1352_subplot_2","1","1","1352","9","32","test","","","","","","","","7","","14","43","11","","23","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704679","IL23-3842","IL23-3842","subplot","736634","B4I_2025_AL_1352_subplot_3","1","1","1352","9","32","test","","","","","","","","6","","16","45","12","","24","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704936","IL23-4469","IL23-4469","plot","733576","B4I_2025_AL_1353","1","1","1353","10","33","test","","733382","NDP250172Y","","122","2","115","1","21","21","48","11","24","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704936","IL23-4469","IL23-4469","subplot","736341","B4I_2025_AL_1353_subplot_1","1","1","1353","10","33","test","","","","","","","","4","","18","47","10","","23","80",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704936","IL23-4469","IL23-4469","subplot","736342","B4I_2025_AL_1353_subplot_2","1","1","1353","10","33","test","","","","","","","","6","","13","45","11","","21","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704936","IL23-4469","IL23-4469","subplot","736343","B4I_2025_AL_1353_subplot_3","1","1","1353","10","33","test","","","","","","","","1","","21","48","11","","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704670","IL23-524","IL23-524","plot","733517","B4I_2025_AL_1354","1","1","1354","9","34","test","","733448","NDP170328G","","125","2","119","6","18","18","36","10","20","20","71",""
