"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Above ground dry biomass - g|day 154|COMP:0000067","Above ground dry biomass - g|day 178|COMP:0000068","Above ground dry biomass - g|day 199|COMP:0000069","Above ground dry biomass - g|day 217|COMP:0000070","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Lodging severity - 0-9 Rating|CO_350:0005007","Pea above ground dry biomass - g|day 154|COMP:0000083","Pea above ground dry biomass - g|day 178|COMP:0000084","Pea above ground dry biomass - g|day 199|COMP:0000085","Pea above ground dry biomass - g|day 217|COMP:0000086","Pea grain weight - g|COMP:0000009","Pea grain yield - g/m2|COMP:0000049","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Weed above ground dry biomass - g|day 154|COMP:0000079","Weed above ground dry biomass - g|day 178|COMP:0000080","Weed above ground dry biomass - g|day 199|COMP:0000081","Weed above ground dry biomass - g|day 217|COMP:0000082","notes","SpringOatPeaIntercrop_2024_NY_AUSTRIAN FIELD PEAS","SpringOatPeaIntercrop_2024_NY_DS Admiral","SpringOatPeaIntercrop_2024_NY_Frostmaster Peas","SpringOatPeaIntercrop_2024_NY_Icicle Winter Peas","SpringOatPeaIntercrop_2024_NY_Maxum","SpringOatPeaIntercrop_2024_NY_ND Dawn","SpringOatPeaIntercrop_2024_NY_ND Victory","SpringOatPeaIntercrop_2024_NY_NDP140510Y","SpringOatPeaIntercrop_2024_NY_NDP150231Y","SpringOatPeaIntercrop_2024_NY_NDP150412G","SpringOatPeaIntercrop_2024_NY_Organic 4010","SpringOatPeaIntercrop_2024_NY_delta field pea"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","plot","711318","SpringOatPeaIntercrop_2024_NY_83","1","2","83","9","3","test","","","","","","79","33","4","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714053","SpringOatPeaIntercrop_2024_NY_83_subplot_1","1","2","83","9","3","test","","","","","222.2","","","","","","","0","","","0","0","0","0","0","21","28","104","111","112","","","","317.8","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714054","SpringOatPeaIntercrop_2024_NY_83_subplot_2","1","2","83","9","3","test","","","","","","","","","","","","","","","0","0","0","0","0","15","27","97","115","114","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714055","SpringOatPeaIntercrop_2024_NY_83_subplot_3","1","2","83","9","3","test","","","270","","","","","","","0","","","","","0","0","0","0","0","31","28","94","114","106","","48.6","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","plot","711232","SpringOatPeaIntercrop_2024_NY_84","1","2","84","9","4","test","","","","","","201","85","3","","","","","2","1","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714472","SpringOatPeaIntercrop_2024_NY_84_subplot_1","1","2","84","9","4","test","","","","","257.6","","","","","","","5.6","","","8","17","50","38","58","32","37","100","108","110","","","","238.3","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714474","SpringOatPeaIntercrop_2024_NY_84_subplot_2","1","2","84","9","4","test","","","","","","","","","","","","","","","4","15","54","66","61","38","31","105","110","113","","","","","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","108381","EXCEL","Excel","","subplot","714476","SpringOatPeaIntercrop_2024_NY_84_subplot_3","1","2","84","9","4","test","","","201.4","","","","","","","14.7","","","","","6","12","58","53","48","11","27","94","109","110","","61.3","","","","","","","","","1","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","plot","711301","SpringOatPeaIntercrop_2024_NY_85","1","2","85","9","5","test","","","","","","109","44","9","","","","","1","0","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713711","SpringOatPeaIntercrop_2024_NY_85_subplot_1","1","2","85","9","5","test","","","","403.1","","","","","","","53.3","","","","7","18","69","85","51","15","30","100","112","105","","","150.7","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713713","SpringOatPeaIntercrop_2024_NY_85_subplot_2","1","2","85","9","5","test","","","","","","","","","","","","","","","3","20","45","61","32","59","30","79","100","88","","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","713715","SpringOatPeaIntercrop_2024_NY_85_subplot_3","1","2","85","9","5","test","","","356.2","","","","","","","23.2","","","","","9","20","61","15","8","48","29","96","47","43","","15.7","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","plot","711359","SpringOatPeaIntercrop_2024_NY_86","1","2","86","9","6","test","","","","","","121","39","8","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","714396","SpringOatPeaIntercrop_2024_NY_86_subplot_1","1","2","86","9","6","test","","","","433.2","","","","","","","0","","","","0","0","0","0","0","31","28","96","118","106","","","170.6","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","714398","SpringOatPeaIntercrop_2024_NY_86_subplot_2","1","2","86","9","6","test","","","","","","","","","","","","","","","0","0","0","0","0","64","24","99","65","14","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","","subplot","714400","SpringOatPeaIntercrop_2024_NY_86_subplot_3","1","2","86","9","6","test","","","232.1","","","","","","","0","","","","","0","0","0","0","0","19","27","99","57","95","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","plot","711341","SpringOatPeaIntercrop_2024_NY_87","1","2","87","9","7","test","","","","","","132","47","5","","","","","2","1","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","subplot","714140","SpringOatPeaIntercrop_2024_NY_87_subplot_1","1","2","87","9","7","test","","","","","247.6","","","","","","","2.2","","","0","9","0","0","66","16","27","95","110","101","","","","315.4","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","subplot","714142","SpringOatPeaIntercrop_2024_NY_87_subplot_2","1","2","87","9","7","test","","","","","","","","","","","","","","","0","7","70","0","0","37","28","97","109","108","","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","subplot","714143","SpringOatPeaIntercrop_2024_NY_87_subplot_3","1","2","87","9","7","test","","22.6","","","","","","","0","","","","","","0","7","66","0","0","32","26","94","108","96","4.4","","","","","","","","1","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","plot","711311","SpringOatPeaIntercrop_2024_NY_88","1","2","88","9","8","test","","","","","","230","85","4","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","subplot","713806","SpringOatPeaIntercrop_2024_NY_88_subplot_1","1","2","88","9","8","test","","","","","327.8","","","","","","","0","","","0","0","0","0","0","42","28","98","107","105","","","","217.8","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","subplot","713808","SpringOatPeaIntercrop_2024_NY_88_subplot_2","1","2","88","9","8","test","","","","","","","","","","","","","","","0","0","0","0","0","12","23","98","113","111","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","202026","IL17-1704","","","subplot","713809","SpringOatPeaIntercrop_2024_NY_88_subplot_3","1","2","88","9","8","test","","23.7","","","","","","","0","","","","","","0","0","0","0","0","13","29","97","110","108","3.9","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","","plot","711251","SpringOatPeaIntercrop_2024_NY_89","1","2","89","9","9","test","","","","","","217","67","4","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","","subplot","714365","SpringOatPeaIntercrop_2024_NY_89_subplot_1","1","2","89","9","9","test","","","","","341.1","","","","","","","0","","","0","0","0","0","0","33","27","95","98","94","","","","238.9","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","","subplot","714367","SpringOatPeaIntercrop_2024_NY_89_subplot_2","1","2","89","9","9","test","","","","","","","","","","","","","","","0","0","0","0","0","19","28","96","109","108","","","","","","","","","","","","","","","","",""
